Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb_tip_x,Thumb_tip_y,Thumb_tip_z,Index_tip_x,Index_tip_y,Index_tip_z,Middle_tip_x,Middle_tip_y,Middle_tip_z,Ring_tip_x,Ring_tip_y,Ring_tip_z,Pinky_tip_x,Pinky_tip_y,Pinky_tip_z,Palm_tip_x,Palm_tip_y,Palm_tip_z
33,123,125,80,43,34,19,18,50.520198822021484,27.825824737548828,-1.7640764713287354,-26.887264251708984,-50.41251754760742,-10.548020362854004,-7.0521440505981445,-64.99899291992188,-76.17250061035156,-69.73614501953125,-48.68865966796875,20.809465408325195,146.11611938476562,144.19085693359375,136.31178283691406,133.1322479248047,129.6753387451172,145.22227478027344
33,116,116,85,45,37,19,18,48.80958938598633,27.831947326660156,-1.7557463645935059,-26.88236427307129,-50.41055679321289,-10.565831184387207,-8.128181457519531,-64.9968490600586,-76.17444610595703,-69.73851013183594,-48.69798278808594,20.804492950439453,146.04811096191406,144.18435668945312,136.30616760253906,133.1240234375,129.65960693359375,145.24658203125
34,130,122,84,44,40,21,18,47.46630096435547,27.83798599243164,-1.7472429275512695,-26.876955032348633,-50.40849304199219,-10.589520454406738,-8.90201187133789,-64.99472045898438,-76.17654418945312,-69.74114227294922,-48.70852279663086,20.79996109008789,146.00978088378906,144.17782592773438,136.30055236816406,133.11495971679688,129.64218139648438,145.27035522460938
30,132,112,84,48,38,21,18,45.45367431640625,27.849864959716797,-1.7299964427947998,-26.865388870239258,-50.40437698364258,-10.637256622314453,-9.91779899597168,-64.9904556274414,-76.18112182617188,-69.74713134765625,-48.732364654541016,20.793292999267578,145.8871612548828,144.16455078125,136.2894744873047,133.0953826904297,129.6040802001953,145.304931640625
30,124,131,73,50,42,22,16,44.73072052001953,27.855731964111328,-1.721379041671753,-26.859394073486328,-50.40240478515625,-10.655319213867188,-10.23666000366211,-64.98828887939453,-76.18355560302734,-69.7503890991211,-48.74519729614258,20.791950225830078,145.84481811523438,144.15771484375,136.28407287597656,133.08517456054688,129.58404541015625,145.31639099121094
31,117,133,72,52,44,23,17,44.170955657958984,27.861509323120117,-1.7127494812011719,-26.853336334228516,-50.40055847167969,-10.671697616577148,-10.470264434814453,-64.98613739013672,-76.18605041503906,-69.75375366210938,-48.758399963378906,20.790931701660156,145.81881713867188,144.1508026123047,136.2787322998047,133.07476806640625,129.56369018554688,145.32568359375
32,117,137,79,49,43,22,18,43.741554260253906,27.86707878112793,-1.7041547298431396,-26.847393035888672,-50.3989372253418,-10.690526962280273,-10.64311408996582,-64.98403930664062,-76.18859100341797,-69.75721740722656,-48.77184295654297,20.7900333404541,145.80166625976562,144.14393615722656,136.27345275878906,133.06436157226562,129.5432586669922,145.33509826660156
30,107,123,85,54,42,21,20,43.389041900634766,27.872282028198242,-1.6958420276641846,-26.84174346923828,-50.39775466918945,-10.726468086242676,-10.779404640197754,-64.98201751708984,-76.19122314453125,-69.76078796386719,-48.7855224609375,20.787796020507812,145.7892303466797,144.13720703125,136.26841735839844,133.0540771484375,129.52296447753906,145.3524169921875
32,104,120,82,50,42,20,19,43.105072021484375,27.877073287963867,-1.6878726482391357,-26.836444854736328,-50.397056579589844,-10.766257286071777,-10.881582260131836,-64.9801025390625,-76.19396209716797,-69.76445007324219,-48.79944610595703,20.78558349609375,145.7968292236328,144.13063049316406,136.2636260986328,133.0439453125,129.5028533935547,145.3701934814453
29,90,100,90,47,47,19,19,42.60006332397461,27.885272979736328,-1.6731247901916504,-26.826719284057617,-50.397369384765625,-10.853947639465332,-11.050291061401367,-64.97657775878906,-76.19976043701172,-69.77178955078125,-48.828128814697266,20.779918670654297,145.8201904296875,144.1179656982422,136.25489807128906,133.02403259277344,129.4634552001953,145.40255737304688
31,110,104,90,48,46,20,19,42.36774444580078,27.88857078552246,-1.6664589643478394,-26.82268714904785,-50.398597717285156,-10.905159950256348,-11.12614917755127,-64.9749984741211,-76.20284271240234,-69.77571105957031,-48.84298324584961,20.774694442749023,145.83270263671875,144.11184692382812,136.25099182128906,133.0147247314453,129.4441680908203,145.4182586669922
29,106,109,91,55,43,20,19,42.13908004760742,27.891244888305664,-1.660404920578003,-26.819358825683594,-50.40066146850586,-10.96028995513916,-11.199263572692871,-64.97355651855469,-76.20606231689453,-69.77981567382812,-48.85823059082031,20.770315170288086,145.84242248535156,144.10592651367188,136.24746704101562,133.0057830810547,129.42532348632812,145.43258666992188
31,97,111,98,53,48,21,17,41.90541458129883,27.893301010131836,-1.6548891067504883,-26.816591262817383,-50.403648376464844,-11.015695571899414,-11.274019241333008,-64.97222137451172,-76.20936584472656,-69.78396606445312,-48.87387466430664,20.766979217529297,145.83502197265625,144.10012817382812,136.244140625,132.9969940185547,129.40687561035156,145.4416961669922
30,94,116,105,52,48,21,17,41.68898391723633,27.89475440979004,-1.6499420404434204,-26.814208984375,-50.407474517822266,-11.070286750793457,-11.34104061126709,-64.9709701538086,-76.21271514892578,-69.78797912597656,-48.889739990234375,20.764095306396484,145.82595825195312,144.0943603515625,136.24098205566406,132.98818969726562,129.3888397216797,145.449462890625
30,98,116,101,52,40,23,19,41.49601745605469,27.895591735839844,-1.6455776691436768,-26.812177658081055,-50.412044525146484,-11.123733520507812,-11.40019416809082,-64.96981048583984,-76.21611785888672,-69.79169464111328,-48.90562057495117,20.76000213623047,145.81785583496094,144.0885467529297,136.23797607421875,132.97952270507812,129.37124633789062,145.45489501953125
34,86,105,104,50,38,24,20,41.33039474487305,27.895858764648438,-1.6417772769927979,-26.810508728027344,-50.41716384887695,-11.17206859588623,-11.451071739196777,-64.96873474121094,-76.21952056884766,-69.79508209228516,-48.92128372192383,20.755571365356445,145.8120880126953,144.0826873779297,136.23509216308594,132.97122192382812,129.35421752929688,145.45765686035156
33,92,97,94,42,44,23,19,41.070255279541016,27.894947052001953,-1.6356786489486694,-26.808624267578125,-50.4284553527832,-11.256184577941895,-11.533076286315918,-64.966796875,-76.22631072998047,-69.8019027709961,-48.951637268066406,20.744163513183594,145.80307006835938,144.07070922851562,136.22952270507812,132.95523071289062,129.32186889648438,145.46128845214844
32,92,103,108,42,39,23,20,40.969032287597656,27.893978118896484,-1.633044719696045,-26.80817413330078,-50.434417724609375,-11.288402557373047,-11.566232681274414,-64.96589660644531,-76.22956848144531,-69.80530548095703,-48.966243743896484,20.739152908325195,145.79981994628906,144.06459045410156,136.22662353515625,132.9473876953125,129.306640625,145.46287536621094
33,89,106,103,42,39,24,21,40.883079528808594,27.89280891418457,-1.6306244134902954,-26.80797576904297,-50.4404296875,-11.314658164978027,-11.59510612487793,-64.96498107910156,-76.2327651977539,-69.8087158203125,-48.980438232421875,20.733980178833008,145.7969970703125,144.05825805664062,136.2237548828125,132.9397735595703,129.29209899902344,145.4644775390625
33,87,106,96,41,42,23,22,40.80791091918945,27.891490936279297,-1.6283955574035645,-26.807941436767578,-50.446266174316406,-11.341581344604492,-11.620697021484375,-64.96407318115234,-76.23590850830078,-69.81209564208984,-48.994117736816406,20.72772979736328,145.79441833496094,144.05181884765625,136.22096252441406,132.93246459960938,129.27822875976562,145.46963500976562
31,95,108,91,43,45,21,20,40.73968505859375,27.890003204345703,-1.6264046430587769,-26.807893753051758,-50.45195770263672,-11.366493225097656,-11.644455909729004,-64.96318817138672,-76.23899841308594,-69.8154067993164,-49.007259368896484,20.720359802246094,145.79107666015625,144.04531860351562,136.2183074951172,132.92515563964844,129.26513671875,145.4771728515625
31,95,110,92,41,38,21,21,40.68084716796875,27.888416290283203,-1.6243776082992554,-26.80762481689453,-50.45760726928711,-11.382078170776367,-11.665501594543457,-64.96238708496094,-76.24199676513672,-69.81851196289062,-49.01997756958008,20.714859008789062,145.78773498535156,144.03895568847656,136.21559143066406,132.91773986816406,129.2528076171875,145.48239135742188
35,95,106,67,41,36,20,21,40.584075927734375,27.88509750366211,-1.6209346055984497,-26.806686401367188,-50.468177795410156,-11.409631729125977,-11.701613426208496,-64.9610595703125,-76.24761962890625,-69.82405853271484,-49.04383087158203,20.704845428466797,145.7806854248047,144.027099609375,136.21087646484375,132.90306091308594,129.2301483154297,145.49063110351562
37,108,147,83,41,35,18,19,40.54767990112305,27.883403778076172,-1.6194497346878052,-26.80609703063965,-50.473243713378906,-11.421245574951172,-11.716031074523926,-64.96054077148438,-76.25032043457031,-69.8265609741211,-49.05527114868164,20.700389862060547,145.77786254882812,144.02166748046875,136.2086639404297,132.8958282470703,129.21942138671875,145.4946746826172
38,124,155,84,42,38,18,18,40.51943588256836,27.88174057006836,-1.6180938482284546,-26.805625915527344,-50.47822570800781,-11.43166732788086,-11.727653503417969,-64.96012878417969,-76.25300598144531,-69.82884216308594,-49.06654739379883,20.696075439453125,145.7755584716797,144.0167236328125,136.2064666748047,132.88925170898438,129.2089080810547,145.49911499023438
38,136,164,101,43,35,18,19,40.504302978515625,27.880212783813477,-1.6168739795684814,-26.805288314819336,-50.483097076416016,-11.434515953063965,-11.734475135803223,-64.95980834960938,-76.25566101074219,-69.83106994628906,-49.07752990722656,20.694093704223633,145.77426147460938,144.01234436035156,136.20440673828125,132.88294982910156,129.1986541748047,145.4997100830078
39,133,163,111,48,37,20,19,40.49964904785156,27.87877655029297,-1.6157383918762207,-26.80504035949707,-50.487510681152344,-11.434657096862793,-11.739850044250488,-64.95954895019531,-76.25827026367188,-69.8333969116211,-49.087406158447266,20.69353485107422,145.77609252929688,144.0083465576172,136.2024383544922,132.87661743164062,129.18943786621094,145.4988250732422
40,138,159,105,46,39,21,19,40.53593063354492,27.87730598449707,-1.6148568391799927,-26.8050594329834,-50.49187088012695,-11.430706024169922,-11.738200187683105,-64.9593734741211,-76.26089477539062,-69.83578491210938,-49.096641540527344,20.693498611450195,145.7870330810547,144.0045623779297,136.20053100585938,132.87037658691406,129.18087768554688,145.49404907226562
40,139,131,92,48,44,24,21,41.74582290649414,27.87322425842285,-1.61518394947052,-26.806943893432617,-50.50152587890625,-11.40229320526123,-11.349767684936523,-64.95941925048828,-76.26638793945312,-69.84017944335938,-49.11311721801758,20.7349796295166,146.18142700195312,143.99644470214844,136.1972198486328,132.85855102539062,129.16627502441406,145.43386840820312
42,134,124,89,47,41,24,20,41.74582290649414,27.87322425842285,-1.61518394947052,-26.806943893432617,-50.50152587890625,-11.40229320526123,-11.349767684936523,-64.95941925048828,-76.26638793945312,-69.84017944335938,-49.11311721801758,20.7349796295166,146.18142700195312,143.99644470214844,136.1972198486328,132.85855102539062,129.16627502441406,145.43386840820312
42,116,137,87,48,41,24,22,46.025264739990234,27.866451263427734,-1.6192642450332642,-26.811901092529297,-50.512786865234375,-11.362214088439941,-9.551712989807129,-64.96040344238281,-76.27201080322266,-69.8434829711914,-49.12673568725586,20.815366744995117,147.45399475097656,143.98793029785156,136.1941375732422,132.8480224609375,129.1546630859375,145.32334899902344
42,126,182,102,47,40,24,23,49.333984375,27.861068725585938,-1.623495101928711,-26.81595802307129,-50.51921081542969,-11.329644203186035,-7.877482891082764,-64.9614486694336,-76.27448272705078,-69.84428405761719,-49.13212966918945,20.896867752075195,148.305908203125,143.98345947265625,136.1925048828125,132.84347534179688,129.15011596679688,145.21591186523438
40,127,193,112,47,39,23,22,52.53829574584961,27.853313446044922,-1.6300007104873657,-26.821557998657227,-50.526222229003906,-11.292932510375977,-6.024231433868408,-64.96292114257812,-76.27644348144531,-69.84424591064453,-49.136348724365234,21.016035079956055,148.96450805664062,143.9786834716797,136.19093322753906,132.8394775390625,129.1464080810547,145.06495666503906
42,126,192,115,44,36,20,22,55.244293212890625,27.8420467376709,-1.6394199132919312,-26.82857322692871,-50.533355712890625,-11.235420227050781,-4.302455902099609,-64.96467590332031,-76.27727508544922,-69.84285736083984,-49.13898849487305,21.206804275512695,149.2035675048828,143.97360229492188,136.18927001953125,132.83612060546875,129.1437225341797,144.83604431152344
39,119,194,115,42,33,19,23,60.14409637451172,27.803770065307617,-1.6650532484054565,-26.845592498779297,-50.54535675048828,-11.157759666442871,-0.6168645024299622,-64.96937561035156,-76.27510070800781,-69.8369140625,-49.14061737060547,21.563907623291016,149.13088989257812,143.96603393554688,136.18621826171875,132.83145141601562,129.14064025878906,144.45716857910156
37,115,197,108,35,33,19,21,60.14409637451172,27.803770065307617,-1.6650532484054565,-26.845592498779297,-50.54535675048828,-11.157759666442871,-0.6168645024299622,-64.96937561035156,-76.27510070800781,-69.8369140625,-49.14061737060547,21.563907623291016,149.13088989257812,143.96603393554688,136.18621826171875,132.83145141601562,129.14064025878906,144.45716857910156
44,105,178,86,35,31,19,22,64.10398864746094,27.740917205810547,-1.6993718147277832,-26.86417007446289,-50.55326843261719,-11.137492179870605,2.8239591121673584,-64.97772216796875,-76.27044677734375,-69.82935333251953,-49.14048385620117,21.751760482788086,148.84011840820312,143.96995544433594,136.18505859375,132.82818603515625,129.1389923095703,144.2662353515625
45,101,170,83,39,30,20,21,65.5897216796875,27.701129913330078,-1.7210166454315186,-26.874181747436523,-50.556060791015625,-11.144349098205566,4.244666576385498,-64.9836196899414,-76.26766204833984,-69.82520294189453,-49.14026641845703,21.815370559692383,148.71029663085938,143.97857666015625,136.1856231689453,132.82669067382812,129.1383819580078,144.19667053222656
50,95,204,127,49,30,24,23,66.8160629272461,27.65839385986328,-1.7459136247634888,-26.88585662841797,-50.55859375,-11.150508880615234,5.466796875,-64.9900894165039,-76.26471710205078,-69.820556640625,-49.13999938964844,21.870403289794922,148.55361938476562,143.9904327392578,136.1870880126953,132.8252410888672,129.1377716064453,144.1266326904297
49,97,197,132,53,36,24,23,67.82801055908203,27.61554527282715,-1.7730380296707153,-26.899686813354492,-50.561561584472656,-11.160381317138672,6.50581693649292,-64.99658966064453,-76.26156616210938,-69.81529235839844,-49.13962936401367,21.913297653198242,148.4123992919922,144.00396728515625,136.1885528564453,132.82371520996094,129.13699340820312,144.06773376464844
52,99,184,131,56,45,24,23,68.67713165283203,27.573762893676758,-1.8021492958068848,-26.915035247802734,-50.565635681152344,-11.169528007507324,7.413030624389648,-65.00303649902344,-76.25849151611328,-69.80955505371094,-49.13908386230469,21.949077606201172,148.28219604492188,144.01907348632812,136.19058227539062,132.82191467285156,129.13584899902344,144.0101776123047
47,105,180,143,53,45,25,23,69.40670776367188,27.533126831054688,-1.8331917524337769,-26.932090759277344,-50.57125473022461,-11.17586612701416,8.213995933532715,-65.00962829589844,-76.25586700439453,-69.80342102050781,-49.13829040527344,21.976654052734375,148.1658477783203,144.03631591796875,136.19369506835938,132.81996154785156,129.13414001464844,143.9580078125
44,121,191,141,52,48,25,25,70.54524993896484,27.4534969329834,-1.898024559020996,-26.970073699951172,-50.58841323852539,-11.17708683013916,9.510689735412598,-65.0245590209961,-76.25237274169922,-69.7905044555664,-49.13584518432617,22.01133155822754,147.99090576171875,144.08201599121094,136.20387268066406,132.8159637451172,129.12850952148438,143.88380432128906
35,120,158,127,44,48,23,23,70.9863510131836,27.41380500793457,-1.9322965145111084,-26.990161895751953,-50.59988021850586,-11.175827026367188,10.032187461853027,-65.03330993652344,-76.25175476074219,-69.78426361083984,-49.13423156738281,22.020408630371094,147.92417907714844,144.11187744140625,136.21218872070312,132.8144989013672,129.12448120117188,143.8584442138672
42,122,160,137,44,46,23,23,71.36019134521484,27.373443603515625,-1.9678852558135986,-27.0108585357666,-50.6131591796875,-11.175442695617676,10.481874465942383,-65.04325866699219,-76.25184631347656,-69.7784423828125,-49.13241958618164,22.024526596069336,147.86495971679688,144.14756774902344,136.2227020263672,132.81387329101562,129.1197052001953,143.84201049804688
41,123,154,138,45,35,23,32,71.66914367675781,27.33281135559082,-2.003445863723755,-27.031864166259766,-50.62794876098633,-11.177364349365234,10.866496086120605,-65.05415344238281,-76.25234985351562,-69.77308654785156,-49.130470275878906,22.025310516357422,147.82208251953125,144.1883544921875,136.23434448242188,132.81393432617188,129.1142578125,143.83299255371094
42,117,139,128,44,34,26,74,71.91876983642578,27.293087005615234,-2.038381338119507,-27.053245544433594,-50.64383316040039,-11.177641868591309,11.186500549316406,-65.06541442871094,-76.25322723388672,-69.76813507080078,-49.128456115722656,22.025575637817383,147.7880859375,144.23184204101562,136.24688720703125,132.81468200683594,129.1083526611328,143.82557678222656
47,108,120,126,41,34,25,76,72.28704071044922,27.21851348876953,-2.106672525405884,-27.096542358398438,-50.677284240722656,-11.179133415222168,11.666910171508789,-65.08794403076172,-76.25607299804688,-69.7594223022461,-49.124420166015625,22.023046493530273,147.73252868652344,144.3223876953125,136.2751007080078,132.81800842285156,129.09556579589844,143.81472778320312
53,112,122,103,46,35,25,79,72.43455505371094,27.18405532836914,-2.1404476165771484,-27.11835479736328,-50.69422912597656,-11.179586410522461,11.8607816696167,-65.09892272949219,-76.25810241699219,-69.75564575195312,-49.122474670410156,22.02096176147461,147.70680236816406,144.3682403564453,136.2909393310547,132.8206329345703,129.08889770507812,143.81036376953125
52,106,132,91,44,32,25,80,72.56702423095703,27.151803970336914,-2.1736433506011963,-27.139404296875,-50.71122741699219,-11.180315017700195,12.036048889160156,-65.10943603515625,-76.26042175292969,-69.752197265625,-49.12059020996094,22.018421173095703,147.68199157714844,144.4130096435547,136.30758666992188,132.82342529296875,129.0821075439453,143.80642700195312
52,103,131,99,46,36,25,79,72.68305206298828,27.121706008911133,-2.2060320377349854,-27.15933609008789,-50.728057861328125,-11.181408882141113,12.191605567932129,-65.11956024169922,-76.26300811767578,-69.74911499023438,-49.11878204345703,22.015830993652344,147.65902709960938,144.457275390625,136.32481384277344,132.82635498046875,129.07525634765625,143.80288696289062
50,106,125,94,46,41,22,44,72.78742980957031,27.093795776367188,-2.2373690605163574,-27.17766571044922,-50.74482727050781,-11.181139945983887,12.331743240356445,-65.12919616699219,-76.2657699584961,-69.74640655517578,-49.11705017089844,22.011960983276367,147.63751220703125,144.5003204345703,136.34228515625,132.8291778564453,129.06826782226562,143.7996063232422
51,126,128,96,46,38,21,43,72.88435363769531,27.068126678466797,-2.267185926437378,-27.192676544189453,-50.76174545288086,-11.18050765991211,12.46183967590332,-65.13825225830078,-76.26861572265625,-69.74424743652344,-49.11534118652344,22.008119583129883,147.6168975830078,144.5414581298828,136.35940551757812,132.83148193359375,129.0609893798828,143.79684448242188
51,134,113,90,41,34,21,41,73.0494613647461,27.022777557373047,-2.320192575454712,-27.209232330322266,-50.79604721069336,-11.182014465332031,12.684786796569824,-65.15485382080078,-76.27407836914062,-69.74195098876953,-49.11198043823242,21.999624252319336,147.5807647705078,144.6190643310547,136.39048767089844,132.8340301513672,129.04542541503906,143.7931671142578
49,136,119,96,41,39,22,41,73.0494613647461,27.022777557373047,-2.320192575454712,-27.209232330322266,-50.79604721069336,-11.182014465332031,12.684786796569824,-65.15485382080078,-76.27407836914062,-69.74195098876953,-49.11198043823242,21.999624252319336,147.5807647705078,144.6190643310547,136.39048767089844,132.8340301513672,129.04542541503906,143.7931671142578
47,142,123,92,33,40,24,41,73.17452239990234,26.98468017578125,-2.362623929977417,-27.215484619140625,-50.829559326171875,-11.184257507324219,12.855463027954102,-65.1693115234375,-76.27886199951172,-69.74114227294922,-49.108924865722656,21.989076614379883,147.5521240234375,144.68858337402344,136.41592407226562,132.8350067138672,129.0293426513672,143.79090881347656
48,142,122,102,41,40,25,39,73.23749542236328,26.968130111694336,-2.3784945011138916,-27.216665267944336,-50.84554672241211,-11.184873580932617,12.941346168518066,-65.17570495605469,-76.28074645996094,-69.74100494384766,-49.1075553894043,21.984350204467773,147.53656005859375,144.71974182128906,136.42552185058594,132.83518981933594,129.0214080810547,143.78900146484375
44,126,124,101,43,43,25,36,73.3095474243164,26.953136444091797,-2.3904685974121094,-27.217309951782227,-50.86082077026367,-11.185126304626465,13.039498329162598,-65.18157196044922,-76.2822036743164,-69.74092864990234,-49.10631561279297,21.978883743286133,147.517822265625,144.74851989746094,136.43275451660156,132.83529663085938,129.01365661621094,143.78672790527344
37,117,123,102,44,48,26,32,73.3840560913086,26.939456939697266,-2.402768611907959,-27.217849731445312,-50.875099182128906,-11.185606002807617,13.141191482543945,-65.1869888305664,-76.28372955322266,-69.7408676147461,-49.10523223876953,21.97370147705078,147.4977569580078,144.77528381347656,136.44017028808594,132.83538818359375,129.00633239746094,143.78482055664062
34,121,105,92,42,45,25,28,73.5094985961914,26.915563583374023,-2.42863392829895,-27.21897315979004,-50.90081024169922,-11.185051918029785,13.313813209533691,-65.19664001464844,-76.28704833984375,-69.74076080322266,-49.103492736816406,21.961528778076172,147.46243286132812,144.82362365722656,136.4556427001953,132.8355712890625,128.9927520751953,143.78013610839844
32,114,109,83,45,41,24,23,73.5094985961914,26.915563583374023,-2.42863392829895,-27.21897315979004,-50.90081024169922,-11.185051918029785,13.313813209533691,-65.19664001464844,-76.28704833984375,-69.74076080322266,-49.103492736816406,21.961528778076172,147.46243286132812,144.82362365722656,136.4556427001953,132.8355712890625,128.9927520751953,143.78013610839844
37,118,128,102,44,38,21,22,73.60643005371094,26.895532608032227,-2.4576575756073,-27.220806121826172,-50.92155838012695,-11.181536674499512,13.448404312133789,-65.20512390136719,-76.29097747802734,-69.7406005859375,-49.1024055480957,21.94429588317871,147.43341064453125,144.86672973632812,136.47268676757812,132.8358612060547,128.9812774658203,143.7747344970703
38,115,121,102,45,39,21,21,73.64949798583984,26.886722564697266,-2.472902536392212,-27.22295379638672,-50.93136978149414,-11.179191589355469,13.508474349975586,-65.20901489257812,-76.29314422607422,-69.74043273925781,-49.102012634277344,21.934791564941406,147.4199981689453,144.88670349121094,136.4815673828125,132.83615112304688,128.97549438476562,143.7705841064453
40,112,139,105,46,40,22,22,73.6883773803711,26.878637313842773,-2.48837947845459,-27.22632598876953,-50.94154739379883,-11.174707412719727,13.562957763671875,-65.21272277832031,-76.2954330444336,-69.74017333984375,-49.10166931152344,21.924821853637695,147.4075927734375,144.90586853027344,136.49050903320312,132.83656311035156,128.96913146972656,143.76513671875
38,102,137,106,47,41,23,22,73.72396087646484,26.87125015258789,-2.503710985183716,-27.231016159057617,-50.951908111572266,-11.16981029510498,13.613007545471191,-65.21624755859375,-76.29779815673828,-69.7398452758789,-49.101409912109375,21.914710998535156,147.39596557617188,144.92417907714844,136.49937438964844,132.83706665039062,128.96241760253906,143.75888061523438
40,103,159,112,43,41,23,21,73.7597885131836,26.864564895629883,-2.5189154148101807,-27.236957550048828,-50.96232223510742,-11.161944389343262,13.663517951965332,-65.21961975097656,-76.30024719238281,-69.73946380615234,-49.10125732421875,21.90273094177246,147.3839569091797,144.94183349609375,136.5081329345703,132.8376007080078,128.9552764892578,143.7505645751953
38,116,155,92,44,45,25,19,73.79639434814453,26.858604431152344,-2.533909797668457,-27.244028091430664,-50.97273254394531,-11.151101112365723,13.715228080749512,-65.22283935546875,-76.30277252197266,-69.73905944824219,-49.101226806640625,21.890684127807617,147.3713836669922,144.9588623046875,136.5167236328125,132.83810424804688,128.9477081298828,143.7418212890625
37,111,161,100,49,55,26,18,73.86517333984375,26.84884262084961,-2.5628247261047363,-27.260822296142578,-50.99304962158203,-11.119280815124512,13.812671661376953,-65.22892761230469,-76.30809783935547,-69.73828887939453,-49.10158157348633,21.863800048828125,147.3472442626953,144.991455078125,136.5333709716797,132.83877563476562,128.931640625,143.72340393066406
34,110,156,104,46,51,25,20,73.89873504638672,26.845077514648438,-2.576678514480591,-27.27019500732422,-51.002891540527344,-11.103289604187012,13.860286712646484,-65.23175048828125,-76.31087493896484,-69.73797607421875,-49.10198211669922,21.852336883544922,147.335205078125,145.00698852539062,136.5414276123047,132.83883666992188,128.923095703125,143.7135772705078
39,120,164,104,46,48,24,19,73.9313735961914,26.841983795166016,-2.5902016162872314,-27.28000259399414,-51.01240921020508,-11.086915016174316,13.906608581542969,-65.23443603515625,-76.3137435913086,-69.73772430419922,-49.102516174316406,21.841461181640625,147.3234405517578,145.02207946777344,136.5493621826172,132.8386993408203,128.91444396972656,143.70558166503906
38,119,143,107,48,53,24,19,73.95861053466797,26.839561462402344,-2.60327410697937,-27.290002822875977,-51.0214729309082,-11.070548057556152,13.945289611816406,-65.2369613647461,-76.3166732788086,-69.73755645751953,-49.103172302246094,21.83156394958496,147.31362915039062,145.0366668701172,136.55711364746094,132.83837890625,128.90582275390625,143.69715881347656
35,98,128,108,43,49,23,19,73.98041534423828,26.837705612182617,-2.6157829761505127,-27.30002784729004,-51.02998733520508,-11.056634902954102,13.97627067565918,-65.2393798828125,-76.31965637207031,-69.73747253417969,-49.103919982910156,21.82059097290039,147.30577087402344,145.0508270263672,136.564697265625,132.837890625,128.89743041992188,143.69065856933594
33,94,126,99,39,35,22,21,73.99754333496094,26.836381912231445,-2.6275198459625244,-27.309986114501953,-51.0374641418457,-11.045201301574707,14.000617980957031,-65.24169921875,-76.32264709472656,-69.73748779296875,-49.10469436645508,21.808910369873047,147.2996063232422,145.06455993652344,136.57205200195312,132.83718872070312,128.88990783691406,143.6873016357422
38,99,105,100,44,35,25,22,74.01734161376953,26.83502960205078,-2.64839506149292,-27.328832626342773,-51.04988479614258,-11.026771545410156,14.028779983520508,-65.24609375,-76.32842254638672,-69.7378158569336,-49.10627365112305,21.7863712310791,147.2925262451172,145.09091186523438,136.58578491210938,132.8355255126953,128.87693786621094,143.68630981445312
35,92,104,102,43,39,24,22,74.03736877441406,26.83489990234375,-2.65751576423645,-27.336040496826172,-51.05503845214844,-11.020012855529785,14.057255744934082,-65.2481918334961,-76.33118438720703,-69.73810577392578,-49.107059478759766,21.774276733398438,147.28530883789062,145.10350036621094,136.5921173095703,132.8350372314453,128.871337890625,143.68797302246094
36,96,94,95,42,34,25,22,74.05400848388672,26.8350772857666,-2.665733814239502,-27.34180450439453,-51.05982971191406,-11.013318061828613,14.080838203430176,-65.25025177001953,-76.3338394165039,-69.73841094970703,-49.10786819458008,21.762222290039062,147.27920532226562,145.1157684326172,136.59812927246094,132.8346710205078,128.865966796875,143.69102478027344
36,96,97,105,44,38,25,23,74.06636810302734,26.835567474365234,-2.6731295585632324,-27.346755981445312,-51.06453323364258,-11.006385803222656,14.09829044342041,-65.25228118896484,-76.3364028930664,-69.73873901367188,-49.10874557495117,21.749204635620117,147.27459716796875,145.1277313232422,136.60382080078125,132.83432006835938,128.86050415039062,143.69552612304688
40,103,97,104,42,38,23,22,74.07530212402344,26.836397171020508,-2.679769277572632,-27.35149383544922,-51.06924819946289,-10.998741149902344,14.110832214355469,-65.2542724609375,-76.3388442993164,-69.73912048339844,-49.10970687866211,21.735593795776367,147.2711639404297,145.1393585205078,136.6090850830078,132.8339385986328,128.85482788085938,143.7012939453125
34,90,100,105,39,39,22,19,74.08193969726562,26.837553024291992,-2.685981512069702,-27.35636329650879,-51.07394027709961,-10.990599632263184,14.120028495788574,-65.2562255859375,-76.34124755859375,-69.73956298828125,-49.11074447631836,21.72281265258789,147.26846313476562,145.150634765625,136.61407470703125,132.83343505859375,128.84898376464844,143.7062530517578
35,85,90,104,40,38,44,20,74.08687591552734,26.839048385620117,-2.6919991970062256,-27.361440658569336,-51.07868194580078,-10.983891487121582,14.12673282623291,-65.25811004638672,-76.34368896484375,-69.74009704589844,-49.111881256103516,21.708892822265625,147.26629638671875,145.1614532470703,136.61892700195312,132.8328094482422,128.84288024902344,143.71168518066406
36,84,101,106,42,37,51,20,74.09380340576172,26.843250274658203,-2.7035000324249268,-27.37214469909668,-51.088218688964844,-10.972573280334473,14.135401725769043,-65.26165771484375,-76.3487548828125,-69.74146270751953,-49.11444091796875,21.67227554321289,147.26246643066406,145.18118286132812,136.62828063964844,132.83102416992188,128.82989501953125,143.728271484375
